% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.446256321e+02 +8.375656321e+02 +8.375656321e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.426329162e+02 +8.355729162e+02 +8.355729162e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +7.361585794e+02 +8.290985794e+02 +8.290985794e+02 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 0 +7.181316790e+02 +8.110716790e+02 +8.110716790e+02 -1.5488e-02 +2.2043e-01 +1.1398e-01 +7.2332e-02 +7.2332e-02 -5.7323e-02 -5.7323e-02 +7.2332e-02 +3.5646e-02 -4.0762e-02
16 0 +6.860916563e+02 +7.790316563e+02 +7.790316563e+02 -2.9987e-02 +2.5726e-01 +1.4837e-01 +9.0994e-02 +9.0994e-02 -8.7643e-03 -8.7620e-02 +9.0994e-02 +8.4144e-02 -6.4806e-02
17 0 +6.403045788e+02 +7.332445788e+02 +7.332445788e+02 -3.8027e-03 +3.4583e-01 +2.3397e-01 +1.5748e-01 +1.5748e-01 +3.3706e-01 -8.0635e-02 +1.5748e-01 +1.8913e-01 -5.0220e-02
18 0 +5.384988273e+02 +6.314388273e+02 +6.314388273e+02 -5.0233e-03 +4.5444e-01 +3.3737e-01 +2.2722e-01 +2.2722e-01 +3.6437e-01 -1.1566e-01 +2.2722e-01 +5.3623e-01 -7.1863e-02
19 0 +3.995304068e+02 +4.924704068e+02 +4.924704068e+02 -2.3219e-04 +8.6511e-01 +7.2877e-01 +4.9426e-01 +4.9426e-01 +3.6799e-01 -2.3580e-01 +4.9426e-01 +1.9521e+00 -1.4254e-01
20 0 +2.279425218e+02 +3.208825218e+02 +3.208825218e+02 -8.8979e-02 +1.3925e+00 +1.2269e+00 +8.0362e-01 +8.0362e-01 +1.3778e+00 -5.1419e-01 +8.0362e-01 +2.7268e+00 -3.4586e-01
21 0 +1.518087297e+02 +2.447487297e+02 +2.447487297e+02 +1.7719e-01 +1.9144e+00 +1.7366e+00 +1.2350e+00 +1.2350e+00 +1.2280e+00 -3.2672e-01 +1.2350e+00 +2.7522e+00 -1.2724e-01
27 0 +1.511200612e+02 +2.440600612e+02 +2.440600612e+02 +1.7718e-01 +1.9184e+00 +1.6607e+00 +1.3268e+00 +1.3268e+00 +1.2297e+00 -3.2781e-01 +1.1370e+00 +2.7612e+00 -1.2790e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.817950521e+02 +4.171450521e+02 +4.171450521e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
