% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.918812790e+08 +2.918806579e+08 +2.918806579e+08
4 0 +2.897561271e+08 +2.897555060e+08 +2.897555060e+08
43 0 +2.792190968e+08 +2.792184756e+08 +2.792184756e+08
44 0 +2.447260857e+08 +2.447254646e+08 +2.447254646e+08
45 0 +1.650539973e+08 +1.650533762e+08 +1.650533762e+08
48 0 +1.567529582e+08 +1.567523371e+08 +1.567523371e+08
52 0 +1.530483098e+08 +1.530476887e+08 +1.530476887e+08
55 0 +1.504808638e+08 +1.504802427e+08 +1.504802427e+08
62 0 +1.476852538e+08 +1.476846327e+08 +1.476846327e+08
75 0 +1.444406518e+08 +1.444400307e+08 +1.444400307e+08
86 0 +1.393494271e+08 +1.393488060e+08 +1.393488060e+08
87 0 +1.271829240e+08 +1.271823029e+08 +1.271823029e+08
88 0 +9.316753834e+07 +9.316691723e+07 +9.316691723e+07
89 0 +7.581343037e+07 +7.581280926e+07 +7.581280926e+07
90 0 +6.869025633e+07 +6.868963522e+07 +6.868963522e+07
91 0 +6.634355018e+07 +6.634292907e+07 +6.634292907e+07
93 0 +6.172530898e+07 +6.172468787e+07 +6.172468787e+07
94 0 +6.116130698e+07 +6.116068587e+07 +6.116068587e+07
96 0 +5.931866211e+07 +5.931804100e+07 +5.931804100e+07
98 0 +5.847803764e+07 +5.847741653e+07 +5.847741653e+07
102 0 +5.660225748e+07 +5.660163637e+07 +5.660163637e+07
103 0 +5.594736433e+07 +5.594674322e+07 +5.594674322e+07
105 0 +5.472311569e+07 +5.472249458e+07 +5.472249458e+07
110 0 +5.338514484e+07 +5.338452373e+07 +5.338452373e+07
118 0 +5.241270053e+07 +5.241207942e+07 +5.241207942e+07
130 0 +5.006842704e+07 +5.006780593e+07 +5.006780593e+07
131 0 +4.504753673e+07 +4.504691562e+07 +4.504691562e+07
132 0 +4.112202759e+07 +4.112140648e+07 +4.112140648e+07
133 0 +3.704657388e+07 +3.704595277e+07 +3.704595277e+07
134 0 +3.345531675e+07 +3.345469564e+07 +3.345469564e+07
135 0 +3.100783909e+07 +3.100721798e+07 +3.100721798e+07
136 0 +2.858263082e+07 +2.858200971e+07 +2.858200971e+07
137 0 +2.678451191e+07 +2.678389080e+07 +2.678389080e+07
140 0 +2.526218648e+07 +2.526156537e+07 +2.526156537e+07
141 0 +2.384379801e+07 +2.384317690e+07 +2.384317690e+07
142 0 +2.340883402e+07 +2.340821291e+07 +2.340821291e+07
146 0 +2.289624286e+07 +2.289562175e+07 +2.289562175e+07
149 0 +2.195962764e+07 +2.195900653e+07 +2.195900653e+07
150 0 +2.151797158e+07 +2.151735047e+07 +2.151735047e+07
151 0 +2.121010423e+07 +2.120948312e+07 +2.120948312e+07
153 0 +2.080398678e+07 +2.080336567e+07 +2.080336567e+07
156 0 +2.023226019e+07 +2.023163908e+07 +2.023163908e+07
159 0 +1.990485204e+07 +1.990423093e+07 +1.990423093e+07
165 0 +1.928036336e+07 +1.927974225e+07 +1.927974225e+07
169 0 +1.899488650e+07 +1.899426539e+07 +1.899426539e+07
173 0 +1.795430695e+07 +1.795368584e+07 +1.795368584e+07
174 0 +1.726266450e+07 +1.726204339e+07 +1.726204339e+07
175 0 +1.655049636e+07 +1.654987525e+07 +1.654987525e+07
176 0 +1.595334284e+07 +1.595272173e+07 +1.595272173e+07
177 0 +1.534509017e+07 +1.534446906e+07 +1.534446906e+07
178 0 +1.481178861e+07 +1.481116750e+07 +1.481116750e+07
179 0 +1.439402604e+07 +1.439340493e+07 +1.439340493e+07
180 0 +1.393793179e+07 +1.393731068e+07 +1.393731068e+07
181 0 +1.337162705e+07 +1.337100594e+07 +1.337100594e+07
182 0 +1.280526454e+07 +1.280464343e+07 +1.280464343e+07
185 0 +1.240500896e+07 +1.240438785e+07 +1.240438785e+07
186 0 +1.211101390e+07 +1.211039279e+07 +1.211039279e+07
187 0 +1.189035009e+07 +1.188972898e+07 +1.188972898e+07
189 0 +1.144128246e+07 +1.144066135e+07 +1.144066135e+07
190 0 +1.101352118e+07 +1.101290007e+07 +1.101290007e+07
191 0 +1.063144478e+07 +1.063082367e+07 +1.063082367e+07
192 0 +1.015303918e+07 +1.015241807e+07 +1.015241807e+07
193 0 +9.908861780e+06 +9.908240670e+06 +9.908240670e+06
194 0 +9.688568766e+06 +9.687947656e+06 +9.687947656e+06
195 0 +9.467185108e+06 +9.466563998e+06 +9.466563998e+06
196 0 +9.297926144e+06 +9.297305034e+06 +9.297305034e+06
198 0 +9.071423245e+06 +9.070802135e+06 +9.070802135e+06
199 0 +8.858189464e+06 +8.857568354e+06 +8.857568354e+06
200 0 +8.610701612e+06 +8.610080502e+06 +8.610080502e+06
201 0 +8.387825013e+06 +8.387203903e+06 +8.387203903e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.780123172e+08 +4.780120624e+08 +4.780120624e+08
3 0 +4.747127067e+08 +4.747124519e+08 +4.747124519e+08
43 0 +4.468337836e+08 +4.468335288e+08 +4.468335288e+08
44 0 +3.771722191e+08 +3.771719643e+08 +3.771719643e+08
45 0 +2.725541415e+08 +2.725538867e+08 +2.725538867e+08
48 0 +2.671713572e+08 +2.671711023e+08 +2.671711023e+08
53 0 +2.626993446e+08 +2.626990898e+08 +2.626990898e+08
